iteration,coherence,entropy,energy,curvature,clusters,correlation,magnetization,susceptibility
227,0.8590277777777777,1.1218539613201215,5000.0,0.1736111111111111,24,0.8254166666666667,-0.4072222222222222,6.491872341393041
228,0.8598611111111111,1.1200928454712333,4972.0,0.1726388888888889,24,0.8265277777777778,-0.40770833333333334,6.492622037756166
229,0.8608680555555556,1.1189232805699616,4948.0,0.17180555555555554,24,0.8271180555555555,-0.40791666666666665,6.494099528337265
230,0.8604513888888888,1.1198152844353497,4952.0,0.17194444444444446,24,0.8269791666666667,-0.408125,6.489789306732628
231,0.8609722222222222,1.119655683345332,4934.0,0.17131944444444444,24,0.8274652777777778,-0.40805555555555556,6.4908403283882095
232,0.8602777777777778,1.1219861232337986,4960.0,0.17222222222222222,24,0.8261111111111111,-0.4076388888888889,6.487885588350552
233,0.8619444444444444,1.1178186395468073,4926.0,0.17104166666666668,24,0.8274652777777778,-0.4083333333333333,6.493580146091375
234,0.8615625,1.1168042731339411,4938.0,0.17145833333333332,24,0.8275,-0.4086111111111111,6.494003882272176
235,0.8603472222222223,1.118460421829115,4966.0,0.17243055555555556,24,0.8267013888888889,-0.4086111111111111,6.489374291222473
236,0.8598611111111111,1.1202667293335669,4968.0,0.1725,24,0.8264583333333333,-0.40868055555555555,6.483693035518428
237,0.8613194444444444,1.1183677415551416,4926.0,0.17104166666666668,24,0.8278125,-0.40875,6.488428279301374
238,0.861875,1.1173553944679075,4912.0,0.17055555555555554,24,0.8282638888888889,-0.40902777777777777,6.488850086485906
239,0.8627083333333333,1.1163408226587843,4892.0,0.1698611111111111,24,0.82875,-0.40930555555555553,6.489270607672922
240,0.8616319444444445,1.1172374831219245,4918.0,0.17076388888888888,24,0.828125,-0.4095138888888889,6.484955563577608
241,0.8628472222222222,1.1156470247187336,4886.0,0.1696527777777778,24,0.8290625,-0.4097222222222222,6.487584182683254
242,0.8636458333333333,1.113771065576878,4866.0,0.16895833333333332,24,0.8297916666666667,-0.4103472222222222,6.487363915421588
243,0.8622222222222222,1.11571537821975,4918.0,0.17076388888888888,24,0.8279513888888889,-0.4099305555555556,6.485582487365587
244,0.8616319444444445,1.1163588043777422,4928.0,0.1711111111111111,24,0.8277430555555556,-0.41020833333333334,6.481369238010978
245,0.8630208333333333,1.114996023841698,4884.0,0.16958333333333334,24,0.8289930555555556,-0.4106944444444444,6.480937343783451
246,0.8631944444444445,1.1138159600492945,4878.0,0.169375,23,0.8294791666666667,-0.4109027777777778,6.482404466009595
247,0.8643055555555555,1.111445444509293,4846.0,0.16826388888888888,23,0.8307291666666666,-0.41131944444444446,6.485336540341075
248,0.8626736111111111,1.1148096976159079,4894.0,0.16993055555555556,23,0.8288194444444444,-0.41097222222222224,6.479035353460533
249,0.8635416666666667,1.112608449077151,4878.0,0.169375,23,0.8294097222222222,-0.4114583333333333,6.480912065894823
250,0.8628472222222222,1.113859590571658,4894.0,0.16993055555555556,23,0.8288541666666667,-0.4114583333333333,6.477439872607544
251,0.8632638888888889,1.112814526868806,4876.0,0.16930555555555554,23,0.8295833333333333,-0.41208333333333336,6.474886725480991
252,0.86125,1.1164130875419298,4932.0,0.17125,23,0.8275694444444445,-0.4116666666666667,6.468487762601978
253,0.8623958333333334,1.1154663356799566,4894.0,0.16993055555555556,23,0.8286111111111111,-0.41215277777777776,6.4668866555098665
254,0.8642013888888889,1.113018398549351,4850.0,0.1684027777777778,23,0.8297916666666667,-0.41270833333333334,6.46885487470475
255,0.8651388888888889,1.1107190549476935,4818.0,0.16729166666666667,23,0.8311458333333334,-0.41333333333333333,6.469760900140647
256,0.8649652777777778,1.109831274776146,4810.0,0.16701388888888888,23,0.831875,-0.4140277777777778,6.4661303684094795
257,0.8634375,1.112523063667763,4848.0,0.16833333333333333,23,0.8305902777777778,-0.41375,6.461102118130496
258,0.8657638888888889,1.1082900360866565,4790.0,0.16631944444444444,23,0.8325347222222222,-0.41444444444444445,6.466725946008062
259,0.86375,1.1112473587063274,4852.0,0.16847222222222222,23,0.8304166666666667,-0.4140972222222222,6.461600241229988
260,0.8643402777777778,1.1104539830726186,4828.0,0.1676388888888889,23,0.8312152777777778,-0.41465277777777776,6.458920865409969
261,0.8653125,1.1094296225021822,4790.0,0.16631944444444444,23,0.8325,-0.4149305555555556,6.459315345147331
262,0.8642708333333333,1.1103862334478152,4826.0,0.16756944444444444,23,0.8314583333333333,-0.41444444444444445,6.460938957195933
263,0.8628472222222222,1.112844511473405,4870.0,0.16909722222222223,23,0.8298958333333334,-0.41388888888888886,6.458986812969974
264,0.8628125,1.1126565154305974,4874.0,0.16923611111111111,23,0.8297222222222222,-0.4141666666666667,6.457070033675645
265,0.8630208333333333,1.1122137334162292,4868.0,0.16902777777777778,23,0.8298958333333334,-0.4145138888888889,6.455250950004944
266,0.8639583333333334,1.1108442384433987,4836.0,0.16791666666666666,23,0.8309722222222222,-0.415,6.454784173094852
267,0.8640972222222222,1.1108442384433987,4834.0,0.16784722222222223,23,0.8309375,-0.415,6.454784173094851
268,0.8642708333333333,1.1089848223132397,4838.0,0.1679861111111111,23,0.8311111111111111,-0.4152777777777778,6.457491840860176
269,0.8611458333333334,1.1170946951755423,4904.0,0.17027777777777778,23,0.8282986111111111,-0.41430555555555554,6.443379786392727
270,0.8644097222222222,1.1108168439926667,4820.0,0.1673611111111111,23,0.8312847222222223,-0.4153472222222222,6.451802869171046
271,0.8656597222222222,1.10828292240507,4794.0,0.16645833333333335,23,0.8321527777777777,-0.4156944444444444,6.455763942450685
272,0.8627777777777778,1.1121858887083704,4876.0,0.16930555555555554,23,0.8296527777777778,-0.4148611111111111,6.4522724592006995
273,0.865,1.108728214255907,4824.0,0.1675,23,0.8311805555555556,-0.4153472222222222,6.4575898579831765
274,0.8640972222222222,1.109861527437531,4836.0,0.16791666666666666,23,0.8309722222222222,-0.41583333333333333,6.4501719430115845
275,0.8647569444444444,1.1090261897297227,4814.0,0.1671527777777778,23,0.8317361111111111,-0.41583333333333333,6.452486738536437
276,0.8642361111111111,1.1098887882348263,4834.0,0.16784722222222223,23,0.8310069444444445,-0.4154861111111111,6.453156060054952
277,0.8651736111111111,1.10799983774098,4796.0,0.16652777777777777,23,0.8325347222222222,-0.4161111111111111,6.452875752784363
278,0.8669444444444444,1.1065504835746267,4742.0,0.1646527777777778,23,0.8339930555555556,-0.41638888888888886,6.454420878797203
279,0.8667013888888889,1.1059402716194202,4756.0,0.1651388888888889,23,0.8336458333333333,-0.4166666666666667,6.453649923287677
280,0.8664930555555556,1.1068238584663612,4746.0,0.16479166666666667,23,0.8339583333333334,-0.4172222222222222,6.44631716546395
281,0.8668055555555556,1.1059567831243973,4744.0,0.16472222222222221,23,0.8339583333333334,-0.41756944444444444,6.44563779708986
282,0.8665277777777778,1.10489859414707,4752.0,0.165,23,0.8340277777777778,-0.4181944444444444,6.443020993086376
283,0.8612847222222222,1.1155820829806813,4904.0,0.17027777777777778,23,0.8281597222222222,-0.4165277777777778,6.427994112137544
284,0.861875,1.115202468533807,4880.0,0.16944444444444445,23,0.8288194444444444,-0.4170833333333333,6.42413483359861
285,0.8621180555555555,1.11378400499731,4870.0,0.16909722222222223,23,0.8295138888888889,-0.4173611111111111,6.425675458620149
286,0.8622916666666667,1.1126140784651892,4868.0,0.16902777777777778,23,0.8297916666666667,-0.41756944444444444,6.427119432891043
287,0.8634375,1.1103927617668776,4840.0,0.16805555555555557,23,0.8306597222222222,-0.4184027777777778,6.425943709664044
288,0.8625694444444445,1.1124217551427455,4848.0,0.16833333333333333,23,0.8303472222222222,-0.41875,6.4171557250911775
289,0.8628125,1.1118200597037236,4848.0,0.16833333333333333,23,0.8302430555555556,-0.4190277777777778,6.416373838602786
290,0.8627083333333333,1.1123548655195816,4842.0,0.168125,23,0.8303819444444445,-0.41944444444444445,6.411147705456365
291,0.8645486111111111,1.1081966252190671,4796.0,0.16652777777777777,23,0.8320486111111111,-0.4206944444444444,6.411655513724629
292,0.8622569444444445,1.1113363350867451,4842.0,0.168125,23,0.8309027777777778,-0.420625,6.403461901127675
293,0.8638888888888889,1.1080683309353594,4808.0,0.16694444444444445,23,0.8320138888888889,-0.42118055555555556,6.407666469999065
294,0.8630902777777778,1.108895170406599,4828.0,0.1676388888888889,23,0.8314930555555555,-0.42118055555555556,6.405351674474215
295,0.8623263888888889,1.1117462482229343,4856.0,0.1686111111111111,23,0.8299652777777777,-0.420625,6.402304503365249
296,0.8640277777777777,1.10978163165445,4800.0,0.16666666666666666,23,0.8316666666666667,-0.42138888888888887,6.400995398083618
297,0.8645138888888889,1.1074294493089307,4798.0,0.16659722222222223,23,0.8319791666666667,-0.42180555555555554,6.403854652805877
298,0.8660069444444445,1.1050635319910507,4756.0,0.1651388888888889,23,0.8333680555555556,-0.4222222222222222,6.406711014033732
299,0.8649305555555555,1.1058962586399694,4778.0,0.1659027777777778,23,0.8330208333333333,-0.4222222222222222,6.404396218508879
300,0.8652430555555556,1.105800135582883,4770.0,0.165625,23,0.833125,-0.42236111111111113,6.403418699648696
301,0.8644444444444445,1.1053840692321244,4808.0,0.16694444444444445,23,0.8320833333333333,-0.42236111111111113,6.404576097411121
302,0.8650694444444444,1.103875369848622,4792.0,0.1663888888888889,23,0.8327777777777777,-0.42243055555555553,6.408138109587257
303,0.8653819444444445,1.1041972775106694,4778.0,0.1659027777777778,23,0.8330555555555555,-0.42256944444444444,6.4060027107155815
304,0.8671180555555555,1.1000974787403355,4748.0,0.16486111111111112,23,0.8340625,-0.42333333333333334,6.410455838793935
305,0.8622569444444445,1.1089510079066072,4872.0,0.16916666666666666,23,0.8297569444444445,-0.4222916666666667,6.395227016048013
306,0.8621527777777778,1.1084080652946664,4872.0,0.16916666666666666,23,0.8299305555555555,-0.42277777777777775,6.392382429734896
307,0.8630555555555556,1.1057973312837241,4852.0,0.16847222222222222,23,0.8308333333333333,-0.4232638888888889,6.395320893866522
308,0.8651736111111111,1.103137526549554,4788.0,0.16625,23,0.8327430555555555,-0.42409722222222224,6.395223479554851
309,0.8657986111111111,1.1031682617985237,4758.0,0.16520833333333335,23,0.8335416666666666,-0.42465277777777777,6.390136716388987
310,0.8666319444444445,1.101946306725309,4730.0,0.1642361111111111,23,0.8344444444444444,-0.42520833333333335,6.3885170025203495
311,0.8668055555555556,1.099331428760805,4742.0,0.1646527777777778,23,0.8344791666666667,-0.4253472222222222,6.394476957998088
312,0.8692708333333333,1.0951287465460546,4678.0,0.16243055555555555,23,0.8365972222222222,-0.4259027777777778,6.400952598478861
313,0.8683680555555555,1.0972541979723571,4698.0,0.163125,23,0.8357638888888889,-0.4259027777777778,6.395165609666731
314,0.8664583333333333,1.099914469817732,4752.0,0.165,23,0.8340972222222223,-0.42541666666666667,6.39224852524377
315,0.8676041666666666,1.0983286397915526,4704.0,0.16333333333333333,23,0.8357986111111111,-0.42618055555555556,6.3897210176926516
316,0.869375,1.0948383103405175,4668.0,0.16208333333333333,23,0.8370138888888888,-0.4263194444444444,6.397993518199592
317,0.8682638888888888,1.0966061968159997,4688.0,0.16277777777777777,23,0.8364583333333333,-0.4265277777777778,6.391304603068638
318,0.8697569444444444,1.0950706804085382,4646.0,0.16131944444444443,23,0.8376388888888889,-0.42659722222222224,6.394861792754094
319,0.8667013888888889,1.1002378674061601,4736.0,0.16444444444444445,23,0.8345486111111111,-0.4255555555555556,6.390106214135459
320,0.8667013888888889,1.1003024260060275,4742.0,0.1646527777777778,23,0.8341666666666666,-0.4257638888888889,6.38804954242408
321,0.8671875,1.0993651367636788,4726.0,0.16409722222222223,23,0.8347916666666667,-0.4259027777777778,6.3893786208546
322,0.8672222222222222,1.0993329991057408,4714.0,0.16368055555555555,23,0.8353125,-0.42625,6.386334222677773
323,0.8665277777777778,1.0994946182018452,4746.0,0.16479166666666667,23,0.8342708333333333,-0.4263194444444444,6.385262142812904
324,0.8651736111111111,1.1024215739445888,4772.0,0.16569444444444445,23,0.8332986111111111,-0.4263194444444444,6.3771603584759236
325,0.8661458333333333,1.101296571374164,4742.0,0.1646527777777778,23,0.8341666666666666,-0.4267361111111111,6.376513180227098
326,0.8650347222222222,1.1032170849258864,4770.0,0.165625,23,0.8331944444444445,-0.4266666666666667,6.371798753528907
327,0.8667708333333334,1.0998139387491945,4728.0,0.16416666666666666,23,0.8346180555555556,-0.42736111111111114,6.374958288670641
328,0.86625,1.0997796038859076,4742.0,0.1646527777777778,23,0.8343402777777778,-0.42770833333333336,6.371905451135131
329,0.8677430555555555,1.0973889050421448,4694.0,0.1629861111111111,23,0.8360416666666667,-0.428125,6.374720821192231
330,0.8671180555555555,1.0988445120195944,4718.0,0.16381944444444443,23,0.835,-0.4278472222222222,6.373230028574349
331,0.8695138888888889,1.095310055720658,4650.0,0.16145833333333334,23,0.8371180555555555,-0.42868055555555556,6.375383752910598
332,0.8675,1.0995216733237374,4706.0,0.16340277777777779,23,0.8350347222222222,-0.42777777777777776,6.37198908116095
333,0.8683680555555555,1.0971624418623138,4694.0,0.1629861111111111,23,0.8355555555555556,-0.4278472222222222,6.377859619624053
334,0.8697569444444444,1.0947232199581962,4644.0,0.16125,23,0.8373958333333333,-0.4286111111111111,6.377615963282612
335,0.8693402777777778,1.0948542998848734,4652.0,0.16152777777777777,23,0.8372569444444444,-0.4290277777777778,6.373480677527277
336,0.8699305555555555,1.0942351000777026,4628.0,0.16069444444444445,23,0.8380555555555556,-0.42930555555555555,6.372651209130871
337,0.8675,1.0970962559402448,4710.0,0.16354166666666667,23,0.8354513888888889,-0.42854166666666665,6.371746308942797
338,0.8680208333333334,1.0954728375429792,4708.0,0.1634722222222222,23,0.8355208333333334,-0.42875,6.3743088599261695
339,0.8683333333333333,1.0947566223889726,4700.0,0.16319444444444445,23,0.8357638888888889,-0.42916666666666664,6.372487405197549
340,0.8670486111111111,1.0964461218366641,4728.0,0.16416666666666666,23,0.8350347222222222,-0.42916666666666664,6.367857814147846
341,0.8671875,1.0963142351497681,4714.0,0.16368055555555555,23,0.8355555555555556,-0.4296527777777778,6.363800130304984
342,0.8662847222222222,1.0988652514485693,4732.0,0.16430555555555557,23,0.8347569444444445,-0.42930555555555555,6.3599198337441845
343,0.8667013888888889,1.097252750234429,4726.0,0.16409722222222223,23,0.8351388888888889,-0.42951388888888886,6.362479732357684
344,0.8671180555555555,1.0977347986991846,4702.0,0.16326388888888888,23,0.8357638888888889,-0.4297222222222222,6.3592519187854535
345,0.8664930555555556,1.0993076405732074,4716.0,0.16375,23,0.8351041666666666,-0.42986111111111114,6.353627447909128
346,0.8673958333333334,1.0962094203599646,4688.0,0.16277777777777777,23,0.8364930555555555,-0.43069444444444444,6.354595804037025
347,0.8640625,1.1035248467162146,4792.0,0.1663888888888889,23,0.8323263888888889,-0.42916666666666664,6.348182052186602
348,0.8639583333333334,1.1028577527351076,4796.0,0.16652777777777777,23,0.8324305555555556,-0.4292361111111111,6.349421392103113
349,0.8654166666666666,1.1012256187838771,4762.0,0.16534722222222223,23,0.8331597222222222,-0.4297916666666667,6.348916638078942
350,0.8652083333333334,1.101757941067448,4750.0,0.16493055555555555,23,0.8337152777777778,-0.43020833333333336,6.343615756327031
351,0.86375,1.1041680255005129,4796.0,0.16652777777777777,23,0.8320138888888889,-0.43,6.3387434734340165
352,0.865,1.1013056205298195,4762.0,0.16534722222222223,23,0.8333680555555556,-0.4305555555555556,6.3417038397108
353,0.8625694444444445,1.1045362578206797,4830.0,0.16770833333333332,23,0.8312152777777778,-0.4303472222222222,6.334517966915606
354,0.8642708333333333,1.1017368709506052,4786.0,0.16618055555555555,23,0.8325694444444445,-0.4311111111111111,6.335399879898118
355,0.8659375,1.0995917363669356,4736.0,0.16444444444444445,23,0.8340625,-0.43180555555555555,6.335035781852025
356,0.8654513888888888,1.0989206390569213,4750.0,0.16493055555555555,23,0.8340277777777778,-0.431875,6.336272067524436
357,0.8670833333333333,1.095287418303756,4712.0,0.16361111111111112,23,0.8354861111111112,-0.4322916666666667,6.342530695924756
358,0.8665277777777778,1.0946334400964122,4720.0,0.1638888888888889,23,0.8356944444444444,-0.43291666666666667,6.338603138955323
359,0.8697222222222222,1.0898802176855045,4632.0,0.16083333333333333,23,0.8384027777777778,-0.43395833333333333,6.342073523808599
360,0.8686805555555556,1.0924196976571436,4652.0,0.16152777777777777,23,0.8375694444444445,-0.43395833333333333,6.335129137234044
361,0.8677083333333333,1.0962295321049031,4670.0,0.16215277777777778,23,0.8364236111111111,-0.4336111111111111,6.327801563587794
362,0.8669791666666666,1.0956143913655012,4692.0,0.16291666666666665,23,0.8361458333333334,-0.4338888888888889,6.32695087623241
363,0.8693055555555556,1.0915024549308332,4626.0,0.160625,23,0.8384375,-0.4346527777777778,6.331259892214377
364,0.8682638888888888,1.0923452936454014,4662.0,0.161875,23,0.8373263888888889,-0.4346527777777778,6.328945096689524
365,0.8661458333333333,1.0970215953856997,4722.0,0.16395833333333334,23,0.8349305555555555,-0.43395833333333333,6.322397761847357
366,0.8670138888888889,1.095118311664586,4702.0,0.16326388888888888,23,0.8355902777777777,-0.4345833333333333,6.321925037198763
367,0.8677430555555555,1.092849112045469,4682.0,0.16256944444444443,23,0.8364583333333333,-0.4354166666666667,6.320513011928605
368,0.8670833333333333,1.0945217884529939,4694.0,0.1629861111111111,23,0.8359375,-0.4354166666666667,6.315883420878902
369,0.8667708333333334,1.0959281302694999,4694.0,0.1629861111111111,23,0.8357638888888889,-0.43548611111111113,6.311328538247263
370,0.8674652777777778,1.0938057610124592,4688.0,0.16277777777777777,23,0.8360069444444445,-0.43583333333333335,6.314015670239784
371,0.8680208333333334,1.0931886351860816,4670.0,0.16215277777777778,23,0.8365277777777778,-0.4361111111111111,6.313154694904292
372,0.8675347222222223,1.0941821953297286,4670.0,0.16215277777777778,23,0.8366666666666667,-0.43618055555555557,6.309756406286636
373,0.8676736111111111,1.0935657272288792,4666.0,0.1620138888888889,23,0.836875,-0.43645833333333334,6.308893823454251
374,0.8642708333333333,1.0981525504242198,4770.0,0.165625,23,0.8335416666666666,-0.43555555555555553,6.3044587797159295
375,0.8657986111111111,1.0961013240116744,4724.0,0.16402777777777777,23,0.8349652777777777,-0.4361111111111111,6.305052910567309
376,0.8669791666666666,1.0929891923495356,4706.0,0.16340277777777779,23,0.8356944444444444,-0.4363888888888889,6.311135035808857
377,0.8690972222222222,1.0883436411962564,4654.0,0.16159722222222223,23,0.8376041666666667,-0.4372916666666667,6.315557541071417
378,0.8660069444444445,1.0937829143834394,4744.0,0.16472222222222221,23,0.8343402777777778,-0.4367361111111111,6.305715159099497
379,0.8645833333333334,1.096372248592496,4782.0,0.16604166666666667,23,0.8329513888888889,-0.43659722222222225,6.299781566570791
380,0.8618055555555556,1.101384527875052,4862.0,0.16881944444444444,23,0.8300347222222222,-0.43590277777777775,6.292099338922691
381,0.8642013888888889,1.097353565538783,4800.0,0.16666666666666666,23,0.8320486111111111,-0.43666666666666665,6.296382715329223
382,0.8637152777777778,1.0996142465740353,4792.0,0.1663888888888889,23,0.8321180555555555,-0.43694444444444447,6.287416097664207
383,0.8642361111111111,1.0976202816326457,4780.0,0.16597222222222222,23,0.8328472222222222,-0.4371527777777778,6.291106870341411
384,0.8632638888888889,1.099721633678266,4796.0,0.16652777777777777,22,0.8322222222222222,-0.4373611111111111,6.283222942020749
385,0.8636458333333333,1.0989586918281753,4790.0,0.16631944444444444,22,0.8323611111111111,-0.43756944444444446,6.2834400746634715
386,0.8641666666666666,1.098911922472848,4772.0,0.16569444444444445,22,0.8327083333333334,-0.4379166666666667,6.280328161617173
387,0.8653819444444445,1.096406577929268,4736.0,0.16444444444444445,22,0.8341319444444445,-0.4382638888888889,6.28415862577431
388,0.8666666666666667,1.0939410742998914,4698.0,0.163125,22,0.8355208333333334,-0.43881944444444443,6.285885077436598
389,0.8675347222222223,1.0931685485036724,4674.0,0.16229166666666667,22,0.8361111111111111,-0.4390277777777778,6.286097146464109
390,0.8680208333333334,1.0903675183095938,4676.0,0.16236111111111112,22,0.8363541666666666,-0.43944444444444447,6.289991307685605
391,0.8680555555555556,1.0916768886406831,4660.0,0.16180555555555556,22,0.8366666666666667,-0.4396527777777778,6.284414217780183
392,0.8681944444444445,1.0903250215244573,4652.0,0.16152777777777777,22,0.8373611111111111,-0.4397916666666667,6.286868544035283
393,0.8697916666666666,1.0884643631649982,4606.0,0.15993055555555555,22,0.8385763888888889,-0.440625,6.284226783642543
394,0.8682986111111111,1.0886236266288605,4652.0,0.16152777777777777,22,0.8376041666666667,-0.44069444444444444,6.28313806618484
395,0.8686458333333333,1.0890425693876193,4632.0,0.16083333333333333,22,0.8381597222222222,-0.44069444444444444,6.281980668422415
396,0.8699305555555555,1.0860159080855372,4596.0,0.15958333333333333,22,0.8395833333333333,-0.4413888888888889,6.283820448615602
397,0.8693402777777778,1.0876994048001505,4604.0,0.15986111111111112,22,0.8392013888888888,-0.4413888888888889,6.279190857565898
398,0.8687847222222222,1.0890132142692757,4620.0,0.16041666666666668,22,0.8384375,-0.4415972222222222,6.273607016173527
399,0.8684375,1.090218471497233,4620.0,0.16041666666666668,22,0.8382986111111111,-0.4419444444444444,6.26699960113501
400,0.8692013888888889,1.0895998841297994,4596.0,0.15958333333333333,22,0.8389236111111111,-0.44222222222222224,6.266110333854215
401,0.8696180555555556,1.0891382155363818,4582.0,0.15909722222222222,22,0.8393055555555555,-0.44256944444444446,6.2641288929973955
402,0.8702430555555556,1.088101328285298,4568.0,0.15861111111111112,22,0.8396875,-0.4428472222222222,6.264394129984618
403,0.8712152777777777,1.084497221530372,4542.0,0.15770833333333334,22,0.8411111111111111,-0.4434722222222222,6.2684584045647345
404,0.8715972222222222,1.0840323499790676,4526.0,0.15715277777777778,22,0.8416319444444444,-0.44381944444444443,6.2664697299719
405,0.8723958333333334,1.0821364358667367,4516.0,0.15680555555555556,22,0.8419097222222223,-0.4440972222222222,6.2690439754951655
406,0.8691319444444444,1.087333780756722,4610.0,0.16006944444444443,22,0.8386805555555555,-0.4436111111111111,6.259329911962669
407,0.8671875,1.0912676186720356,4658.0,0.1617361111111111,22,0.8370138888888888,-0.44277777777777777,6.256226156963097
408,0.8682986111111111,1.0887877664062349,4638.0,0.16104166666666667,22,0.8376388888888889,-0.44333333333333336,6.257910813706183
409,0.8677777777777778,1.089571709818257,4642.0,0.16118055555555555,22,0.8376041666666667,-0.4436805555555556,6.252450749574515
410,0.8672916666666667,1.0897280199673016,4654.0,0.16159722222222223,22,0.8373958333333333,-0.44375,6.251358495623649
411,0.8684722222222222,1.0890078371375451,4622.0,0.1604861111111111,22,0.8380208333333333,-0.44416666666666665,6.249432875096412
412,0.8692013888888889,1.0863612035656542,4606.0,0.15993055555555555,22,0.8388888888888889,-0.4446527777777778,6.252198051063052
413,0.8701041666666667,1.0857390856221594,4570.0,0.15868055555555555,22,0.84,-0.44493055555555555,6.251296245306496
414,0.8702083333333334,1.0855808099393718,4560.0,0.15833333333333333,22,0.8404861111111112,-0.4448611111111111,6.252389865629721
415,0.8669444444444444,1.0904535935633004,4668.0,0.16208333333333333,22,0.8367361111111111,-0.4438888888888889,6.248016348834953
416,0.8671875,1.0888581650979707,4660.0,0.16180555555555556,22,0.8372569444444444,-0.4446527777777778,6.245253664488497
417,0.869375,1.0858410851978335,4602.0,0.15979166666666667,22,0.8390625,-0.44479166666666664,6.252326007815676
418,0.8699652777777778,1.0846970781941625,4588.0,0.15930555555555556,22,0.8394791666666667,-0.4452083333333333,6.25155055131485
419,0.8715972222222222,1.0821840356340122,4544.0,0.15777777777777777,22,0.8408333333333333,-0.4457638888888889,6.253212703101444
420,0.8714583333333333,1.0824591684167835,4540.0,0.15763888888888888,22,0.8409722222222222,-0.44625,6.247863154381123
421,0.8717708333333334,1.0831985120938192,4520.0,0.15694444444444444,22,0.8414236111111111,-0.4463888888888889,6.244515220603615
422,0.8703125,1.0850796257625532,4560.0,0.15833333333333333,22,0.8402430555555556,-0.4461111111111111,6.24195158455984
423,0.8701736111111111,1.0834136485023476,4572.0,0.15875,22,0.8401736111111111,-0.44666666666666666,6.241290581837745
424,0.8697222222222222,1.0843622694354265,4568.0,0.15861111111111112,22,0.8404166666666667,-0.44708333333333333,6.234715115799961
425,0.8691666666666666,1.0860777950663212,4584.0,0.15916666666666668,22,0.8396527777777778,-0.4467361111111111,6.233250485194001
426,0.8693402777777778,1.08545641963129,4584.0,0.15916666666666668,22,0.8396180555555556,-0.4470138888888889,6.232339034456091
427,0.8699305555555555,1.0837939341443856,4566.0,0.15854166666666666,22,0.8403819444444445,-0.44756944444444446,6.231669672750154
428,0.8695138888888889,1.0837939341443856,4588.0,0.15930555555555556,22,0.8396527777777778,-0.44756944444444446,6.231669672750154
429,0.8693055555555556,1.0847316806168883,4598.0,0.15965277777777778,22,0.8390625,-0.44743055555555555,6.230390748222676
430,0.8713194444444444,1.0810235718953805,4542.0,0.15770833333333334,22,0.8410069444444445,-0.44819444444444445,6.233369962400521
431,0.8702430555555556,1.082861519056657,4562.0,0.15840277777777778,22,0.8404166666666667,-0.4482638888888889,6.227642893035049
432,0.8688541666666667,1.0850501111544695,4598.0,0.15965277777777778,21,0.8392361111111111,-0.448125,6.222893382717181
433,0.8695486111111111,1.0835401685221497,4592.0,0.15944444444444444,21,0.8393402777777778,-0.44819444444444445,6.226425575825964
434,0.8701736111111111,1.0821815915878397,4572.0,0.15875,21,0.8401736111111111,-0.4483333333333333,6.228860129869288
435,0.8699652777777778,1.083334265394561,4570.0,0.15868055555555555,21,0.8400694444444444,-0.4484722222222222,6.224349975838678
436,0.8703125,1.083128210999405,4556.0,0.15819444444444444,22,0.8404513888888889,-0.44875,6.22227308985388
437,0.8694791666666667,1.0853123658443269,4580.0,0.15902777777777777,22,0.8393402777777778,-0.4486111111111111,6.217524704783838
438,0.8686458333333333,1.084947134806346,4616.0,0.16027777777777777,22,0.8385069444444444,-0.4482638888888889,6.22185590422292
439,0.8690972222222222,1.0830738648711238,4596.0,0.15958333333333333,22,0.8396527777777778,-0.44854166666666667,6.22440957378596
440,0.8690972222222222,1.0832312571088056,4596.0,0.15958333333333333,21,0.8395833333333333,-0.4486111111111111,6.223311693595968
441,0.8684027777777777,1.0848972827994205,4612.0,0.1601388888888889,21,0.8388888888888889,-0.4486111111111111,6.218682102546265
442,0.8694444444444445,1.0839623295349468,4582.0,0.15909722222222222,21,0.8396875,-0.44875,6.219958294329029
443,0.8692013888888889,1.0839623295349468,4582.0,0.15909722222222222,21,0.8399305555555555,-0.44875,6.219958294329029
444,0.8673611111111111,1.0872246283555906,4638.0,0.16104166666666667,21,0.8379513888888889,-0.4479861111111111,6.218143550899937
445,0.8690625,1.0854681272177125,4588.0,0.15930555555555556,21,0.8392708333333333,-0.4486805555555556,6.216426744219004
446,0.8697916666666666,1.0831823017517737,4570.0,0.15868055555555555,21,0.8401736111111111,-0.44895833333333335,6.220135882548202
447,0.8701041666666667,1.0828188456617163,4560.0,0.15833333333333333,21,0.8404513888888889,-0.44916666666666666,6.219155349631344
448,0.8694097222222222,1.084015794699372,4578.0,0.15895833333333334,21,0.8398611111111111,-0.44895833333333335,6.217821087023349
449,0.8695138888888889,1.0840116258606827,4584.0,0.15916666666666668,21,0.8395833333333333,-0.44840277777777776,6.223132899754128
450,0.8703125,1.0819757201068623,4568.0,0.15861111111111112,21,0.8402430555555556,-0.4486111111111111,6.226783886883247
451,0.8705902777777778,1.081824666164242,4552.0,0.15805555555555556,21,0.8407291666666666,-0.4490972222222222,6.222568668344945
452,0.8700347222222222,1.0828188456617163,4560.0,0.15833333333333333,21,0.8405208333333334,-0.44916666666666666,6.219155349631345
453,0.8705555555555555,1.080889394308624,4554.0,0.158125,21,0.8407986111111111,-0.44979166666666665,6.218524206164022
